"Probe ID","Expression Value"
"AA688051",0.961089769
"T53775",0.550003651
"W72473",0.477922363
"AA455538",1.545888482
"AA025849",1.180256275
"H69561",0.541415365
"AA424804",0.162321101
"H24649.2",-0.406432804
"R61228",0.832722916
"AA843592",0.737354126
"AA890663",0.29714457
"AA778919",-0.49321401
"AA704995",-0.447736078
"AA810039",-0.117907417
"AA778629",-0.781789994
"AA812996",0.531573846
"AA868515",0.152433546
"R43334",0.770917045
"H85962",0.594644321
"AA427519",1.577593198
"AA426374",0.603136423
"AA434005",0.004238498
"AA680244",0.523615797
"AA677534",-0.402788992
"AA046523",0.597721731
"AA809368",0.181423706
"AA809379",-0.633959277
"AA811932.1",2.511899072
"AA814813",0.528824109
"AA812076",0.321626964
"AA812161",1.693157222
"AA811688",0.12460432
"AA811748",2.55451544
"H96654",1.270575511
"AA432068",1.188187842
"AA432066",1.379176682
"AA417012",0.122526188
"AA416876",0.675496693
"AA164846",-0.493826885
"AA460952",0.772163927
"H10072",0.406963112
"N30639",0.465953622
"R27776",0.186098101
"AA447515",0.776004264
"AA431226",-0.124482242
"N39573",-0.911004525
"N25897",1.033686671
"AA432049",0.650025265
"T67223",0.945970543
"AA016234",1.352515575
"N52136",0.50712747
"W94017",0.044283151
"AA457162",0.152323384
"AA485745",0.86557529
"AA150777",1.806083224
"AA431968",-0.503907383
"AA453578",-0.233600094
"AA629697",-0.370408695
"AA483463",1.488859691
"AA516520",0.020428694
"AA554833",1.073253247
"AA780226",0.480585129
"AA625474",1.444146156
"AA576028",0.324085383
"AA577792",0
"AI675658.1",-0.195745429
"AI675670.1",0.287036639
"AI688757.1",0.607202554
"AI688155.1",1.278667908
"AA992469.1",1.911935582
"AI167435.1",0.723867222
"AI493109.1",0.278365306
"AI439571.1",0.744189938
"T62969",0.458338642
"R56769",-0.145839942
"T73794",1.010607751
"AA430033",-0.464196391
"T60500",1.110580903
"AA460728",1.474422303
"AA486561",0.983922065
"R56716",1.192452051
"W72333",3.378381892
"N62404",-3.880702119
"AA025746",0.535129665
"AA126755",1.269076143
"N62924",0.537694014
"AA459668",-2.631760905
"AA009465",0.96973684
"N45645",1.235895829
"AI001174.1",1.359819973
"AA490594.1",1.202842435
"AA991950.1",2.258867855
"AI216166.1",0.723501494
"AA916322.1",0.857240402
"AA921815.1",0.476271635
"AA985354.1",-0.266824469
"AI028629.1",1.147734681
"AA481039.1",0.658630014
"AA459452",0.391172125
"AA490615",-0.080157326
"AA489678",0.675169087
"AA504096",-0.126613314
"AA504255",0.999512214
"AA642295",0.906537588
"AA651936",0.90170803
"AA463517",-0.085892482
"AA425316",0.643250368
"AA416746",1.046727157
"W78754",1.643009026
"H09078",-0.206278892
"R54105",0.631734453
"H22853",0.166733161
"H10341",0.133746836
"AI983150",1.650273955
"AW007541",0.850473003
"AI964056",0.293592704
"AI968825",-1.316544046
"AI967990",1.800850036
"AI968135",-0.926713591
"AW029010",0.503054099
"AW057757",1.985722515
"AA252017",0.661319108
"AA262213",1.122021677
"AA284331",0.313358113
"AA278755",1.435970661
"AA281926",0.177507842
"AA282594",0.343869037
"AA482021",0.474506222
"AA481395",2.239480462
"H50500.1",0.287735307
"H13211.1",-1.228296491
"AA487034.1",0.997360644
"AA453202",-0.313972114
"AA598513.1",2.998342611
"T62491.1",-0.435874384
"T47814.1",0.342534134
"W24246.1",0.492630026
"N25353",-0.412931659
"N75727",-0.520833849
"AA464955",0.578427379
"R19299",0.802946159
"W07176",-0.100054237
"AA284182",0.564498697
"W37882",0.258699311
"N51829",0.76223892
"AI738634.1",0.023214622
"AI826289.1",0.876221474
"AI934682.1",-0.583761294
"AW007222.1",-0.634334396
"AI953782.1",2.702659976
"AI633741.1",-1.027478556
"NA..871",0.694659197
"NA..872",-0.188306897
"AA806542",-2.452611865
"AA806058",1.726212302
"AA806283",1.600565
"AA806292",0.366179717
"AA806825.1",-2.222265967
"AA806849",-3.703292835
"AA807030",0.122113349
"AA807120",-0.995999551
"H70464",1.015024526
"N92469",1.076480639
"H68922",0.7731693
"R96626",0.423094841
"AA479062",1.125215048
"AA434117",1.316758232
"AA405767",0.847906121
"R59212",0.363414831
"AA210710.1",0.304507008
"AA214524",0.236282358
"AA210911",0.307906477
"AA213874",-0.736782721
"AA213422",0.578876613
"AA213564",0.539490873
"AA215407",-0.920741003
"AA215669",0.846242584
"AA813859",0.926567312
"AA743466.1",-0.353100919
"AA742188",0.310531413
"AA745269",0.943414506
"AA742244",1.119366516
"AA743712.1",-0.511553475
"AA741568",0.818187467
"AA760914",0.96030203
"T70612",0.721198639
"N70680",0.516285105
"R98997",-0.203282298
"N80361",-0.296736266
"H98001",0.925147788
"R02548",-0.566868299
"T86016",-1.680896633
"H94882",-1.344470858
"AA910208",-0.352542274
"AA886739",0.215396993
"AA894618",-0.397874773
"AA907357",0.357754782
"AA904824",-0.781288508
"AA905537",-0.627541919
"AA906122",-0.163930936
"AA906257",-1.749469275
"R78627",0.494269419
"N54372",1.003034976
"H57309",1.427780332
"N58615",0.626057035
"R33439",-0.117064268
"T86027",-1.87976256
"N91336",-1.602334774
"H78732",-0.905072657
"AA490317",0.127271784
"AA490452",-0.231585976
"AA490927",0.441906371
"AA490990",-1.596160158
"AA482185",-0.754383407
"AA482200",1.096542472
"AA488833",0.474671617
"AA488847",-0.095393901
"AA742252",0.065887719
"AA721623",0.358508488
"AA742346",-0.001499633
"AA742376",1.020246814
"AA743734",-0.187569391
"AA743694",1.165445804
"AA746002",0.162613686
"AA746100",0.819725589
"AA761066",1.239676331
"AA761096",-0.97696268
"AA743149",-0.673410266
"AA743174",0.017020014
"AA743375",0.164165732
"AA743090",0.657179814
"AA743036",0.227930071
"AA743144",-0.891384045
"AA282029.2",1.106822727
"AA210739",1.213809578
"AA598990",0
"AA776176",0.525644622
"AA953139",0.946387632
"AA970760",0.492455721
"AA987627",0.341550744
"AI018624",1.20599086
"AA488188",1.117384342
"AA598830",1.141824466
"AA485974",0.704241982
"AA489678.1",0.512235084
"T97916",0.36712718
"AA446600",0.999219874
"AA446222",1.170864044
"AA485036",1.448898869
"AI394721",1.431471435
"AI393028",0.015451901
"AI401184",-0.287816203
"AI493437",-1.545039159
"AI400790",-0.608175041
"AI523780",-0.313857736
"AI523661",-0.175882949
"AI523799",-0.155144821
"AA836242",0.442488234
"AA836265",-0.609945765
"AA837111",0.379474834
"AA837125",-0.334541894
"AA836441",-0.214292733
"AA836195",0.017178812
"AA837192",0.332956367
"AA848019",0.765847737
"AA666405",-0.015709405
"AA668256",0.908669146
"AA676604",0.939817901
"T53389",1.252005466
"AA044167",0.730221619
"W23878",0.396998402
"W56771",0.25116477
"AA644679",1.784593685
"AA835709",0.479712214
"AA836048",-0.129861136
"AA848071",0.877594655
"AA848090",-0.817631715
"AA243358.3",1.485945052
"AA746353.1",0.457822818
"NA..873",0.670750044
"NA..874",0.576406518
"AA128826",0.358424102
"H59048",1.194556112
"N57806",0.999116412
"AA281497.1",-0.236024164
"H49972",0.329414147
"R43219",-0.021091561
"AA136472",0.249243221
"AA425227",-1.162844843
"AA215810",0.003837685
"AA251263.1",0.804139869
"AA261844",-2.68713756
"AA256760",-0.028051491
"AA258861",-1.35437653
"AA284116",-0.230244366
"AA284370",0.190106872
"AA278314.1",0.80770513
"W02748",0.525153105
"W38404",-1.512538425
"W67562",0.457877709
"W71985",0.212427591
"W93855",1.407076657
"W96443.1",-1.716838367
"AA039476",-0.118200049
"AA777126",1.464814636
"R08847",-0.346156848
"R42202",-0.016954705
"R65621.1",0.247006994
"R78402.1",0.110552988
"H19389",1.30747373
"H41778",1.306374525
"H92462",-0.855949365
"H94982",0.922784098
"R12025.1",1.000442761
"R20199.1",0.406218096
"AA421624.1",1.703962059
"AA457205",0.378131387
"AA455940",0.603478693
"AA598849",0.410201526
"NM_003550",1.460807962
"AA129134.1",0.665471222
"AA736696",0.515076878
"AA736866",0.318920521
"AA765859",0.017109643
"AA765903",-0.200052213
"AA766066",1.140287573
"AA766206",-0.65589766
"AA766281",-4.765576567
"AA765805",-0.773963134
"AA808250.1",0.883810548
"AA830302.1",0.83626579
"AA831581.1",0.751449228
"AA831978.1",1.301672852
"AA836141",0.691080198
"AA847850.1",0.850639648
"AA872578",0.26311858
"AA768012.1",1.456904761
"R31275.1",0.931549165
"AA477754.1",1.046521749
"N52026.1",0.234201508
"T58431.1",0.491308251
"AA620411.1",0.059156039
"T65437.1",0.827192483
"AA404253.1",1.07780978
"AA281534.1",1.309361798
"AA830530",1.063401965
"AA830854",0.890721445
"AA831339",0.296527858
"AA831672",1.167648324
"AA827842",-0.028670954
"AA825464",-0.205645088
"AA847904",-0.840592797
"AA810118",0.962357636
"AA176867",0.291860831
"AA188168",1.370869497
"AA488432",0.89126264
"AA634287.1",0.203311698
"AA485945",0.50847948
"H39221",1.268041575
"AA055656",1.364478279
"AA421266",0.716183346
"AA778739",-0.029960484
"AA707468",-0.170835538
"AA779737",0.467793302
"AA626782",-0.417281012
"AA775275",-1.415176502
"AA779415",0.423400484
"R12020",-0.474575812
"R20432",0.879296902
"AI339434",1.442135352
"AI341839",0.965989829
"AI285592",0.15906758
"AI337207",0.460543648
"AI361166",1.5866902
"AI359037",1.128250356
"AI362062",0.022865943
"AI363840",-0.161107191
"AA768513",0.2388431149
"AA768541",0.2603791519
"AA768597",0.816606411
"AA768689",1.208720175
"AA768234",0.770499964
"AA769060",0.575108213
"AA768994",-0.372907747
"AA769034",-0.286568498444444
"AA831591.2",0.080226007
"AA810114.1",1.201912291
"AA837543",2.116360796
"AA827402",-0.033162252
"AA932727",1.725949844
"NA..875",-1.500848072
"NA..876",-0.593549646
"NA..877",-0.630992477
"H17135",0.858567349
"AA669124",0.534505334
"AA634164",0.168556122
"AA669318",-0.306438192
"AA629517",0.180412189
"AA629796",0.257718572
"AA666255",-0.133261649
"AA668531",0.208107722
"AA194796",0.236495499
"AA195650",1.900809548
"AA194068",0.451891175
"AA193569",0.627421626
"AA234669",-0.998353192
"AA421718",0.732507177
"AA481320",1.35213375
"AA436455",0.764946206
"AI380834",-0.217740037
"AI380873",-0.82557217
"AI379989",-0.280852227
"AI424929",0.556512808
"AI381023",0.18484757
"AI394097",0.815243972
"AI392701",-0.175306918
"AI392741",0.513355213
"AI453526",-0.91208492
"AI474686",0.084408493
"AI745655",0.610321946
"AI634259",0.708250396
"AI591004",-2.607853503
"AI684194",0.701013599
"AI634715",0.9583952
"AI871665",1.73754702
"AA485878",0.405345349
"AA486799",0.182381408
"AA156112",0.45212361
"AA421023",0.593001926
"AA485688",0.314616438
"AA425442",0.526795486
"AA443966",-0.020690913
"AA179826",0.649488274
"AA443351",1.256929655
"AA520978.2",0.739449813
"AA453202.1",0.269469521
"AA453335.1",1.554536912
"AA487571",-0.185863138
"AA447115",0.279236534
"N49856",0.196540939
"AA451793",0.704246043
"AA737062",-2.468200933
"AA747821",0.794598413
"AA747925",0.357168779
"AA748035",0.456641457
"AA749243",0.141651323
"AA749343",-0.98229312
"AA748583",-0.351031032
"AA748725",-0.7746117482
"AA465236",0.424127749
"AA454950",0.830802262
"AA504266",0.612845033
"AA520979",0.696338844
"H25551",1.251317184
"N47362",0.731494837
"AA282196.2",-0.779118221
"AA505044.2",0.653554558
"N50962",0.47847098
"H51425",-0.153212827
"AA457138",0.125424389
"N48252",-0.901748843
"AA026378",-0.0907230208
"W90697",-0.247597166
"W92779",0.417193551
"R93670",0.307649323
"AA809854.1",0.571632881
"AA809876",-1.610916404
"AA809987",1.5873414
"AA811147",0.148044434
"AA811562",-0.427407642
"AA767747",1.385289507
"AA811835",1.337330622
"AA812006",-0.501060244
"AA169469.2",-0.751980129
"AA181300.1",0.548922799
"R11826.1",1.2683020315
"AA625634.1",0.384499678
"AA190729.1",0.044924791
"R23735.1",0.313177048
"AA610004.1",0.661992445
"AA608583.1",1.225099446
"AW072593",1.032874549
"AW072922",0.954608291
"AW071383",-0.357359142
"AW075163",-0.080575564
"AW075412",0.45781441
"AW075570",-0.035928406
"AW087893",-0.214269489
"AW081875",0.843662394
"AA731887",-1.222788953
"AA731908",0.807568207
"AA721735",-0.912564305
"AA721750",0.018691748
"AA720901",0.718185507
"AA747529",0.32724274
"AA747907",-0.536410358
"AA748023",-0.735377386
"AA765784",0.441707625
"AA872567",1.097248419
"AA766767",0.508068794
"AA766648",0.701875261
"AA737445",0.858438741
"AA831899",0
"AA768678.1",0.366011521
"AA810557",0.3580084
"AA446565",0.557637077
"AA485271.2",0.35848317
"AA459351",1.196670381
"AA460927",1.266150448
"AA608576",0.924625897
"AA489314",0.565381475
"AA432000.1",1.545656908
"T59055",-2.477353317
"H73241",0.71857851
"N27190",0.73294602
"AA608988",-0.861463989
"R47892",0.922161526
"R62383",-2.397137481
"N45131",1.195540966
"AA629641",-0.362395927
"N59044",-1.024697288
"AA252737",0.652839972
"AA252690",0.59505889
"AA255920",-0.428362357
"AA255936",-0.2905563574
"AA255979",-0.654618933
"AA259169",1.463161372
"AA256742",0.114834028
"AA258931",0.716225764
"AA809579.1",-0.651124588
"AA805683.1",0.888075529
"AA815120.1",-0.285022139
"AA767745.1",0.716719386
"AA827762.1",1.622647191
"AA811254",0.777561869
"AA806638.1",-1.437217984
"AA810426.1",-2.404476555
"AI472668",0.809026788
"AI472705",-0.496270526
"AI471733",-0.255745708
"AI471799",-0.927481055
"AI473867",0.097688106
"AI473997",0.141629787
"AI469326",1.535652344
"AI476192",3.92523836
"AA434221",0.083686346
"AA485439",0.879100075
"N23605",0.350386728
"H97245",0.783649078
"H98853",0.625033231
"H99467",0.153113341
"N20244",0.964686186
"N21633",-0.628919409
"AA148401",0.144010974
"AA137127",0.260211474
"W93023",-1.021497156
"AA455156",-1.28361025
"AA007308",0.453768739
"R94490",0.19190374
"AA042911",0.159830201
"AA148779",0.253676568
"AA281853",-0.773069739
"AA281585",-1.938764491
"AA278185",-0.25911485
"AA281936",0.913196229
"AA280314",0.394772839
"AA281876",3.209318092
"AA282471.2",0.641805143
"AA282680",0.463341206
"AA804504.1",0.089834291
"AA714719",-0.251507975
"AA804293",-0.239327528
"AA872544",0.748411924
"AA872997",-0.240710143
"AA873025",0.080850827
"AA876129",1.146017815
"AA873650",-0.309740655
"R43372",0.961137612
"R80197",0.479421701
"R69795",-0.064006023
"AA454588",0.151562662
"N63991",0.219988897
"W01818",0.545482019
"R44546",0.610554694
"AA489659",0.219694331
"NA..878",-1.074834264
"NA..879",-0.102794369
"NM_000586.2",-0.376626813
"NA..880",-0.766927592
"NA..881",-1.882931633
"NA..882",-0.991675195285714
"NA..883",-3.802941671
"NA..884",-1.19031873
"AA721168",-1.140603344
"AA721189",0.025247262
"AA721336",0.317493711
"AA721399",0.032265901
"AA768929",1.432960955
"AA768841",0.531633725
"AA764805",1.138209075
"AA764957",-0.740134114
"AA760890",0.858844421
"AA760725",1.320962429
"AA761300",0.151852167
"AA761318",1.256752347
"AA761430",0.498560922
"AA761559",0.602481102
"AA761370",0.515180585
"AA761274",-0.015503242
"AA825218",0.469948116
"AA830410",-0.977239701
"AA831306",0.841359515
"AA831331",0.20130418
"AA831075",0.232134299
"AA831180",1.593556731
"AA824543",-0.041644454
"AA824437",0.931071932
"AI554653.1",-0.093004106
"AI572844.1",0.563528295
"AI656831.1",-0.451648375
"AI659868.1",-0.158118167
"AI690086.1",0.606550141
"AI681514.1",-1.334746159
"AI628066.1",-0.231026517
"AI635773.1",-0.476657471
"AA251329",-0.667965888
"AA236080",-0.034878293
"AA250835",-2.150496642
"AA250949",-1.107347042
"AA251192.1",0.626431787
"AA251665",0.107241657
"AA251500",0.084834752
"AA251549",-0.982153643
"AI479071",0.200643649
"AI479121",-0.421715599
"AI250286",0.901299583
"AI249894",-0.535173135
"AI224039",-0.141490702
"AI249468",0.80013665
"AI250844",1.227452548
"AI249509",1.159175913
"NA..885",0.903613095
"NA..886",0.893930323
"NA..887",0.680833182
"NA..888",-4.417667347
"NA..889",0.79213342
"NA..890",1.860048879
"NA..891",-0.165635937
"NA..892",0.477169006
"AI378137",0.500323163
"AI379953",-0.319827087
"AI440511",-0.121254028
"AI438983",-1.405305961
"AI475528",-0.4472457035
"AI475633",-0.261914802
"AI540794",-2.288524144
"AI440331",-2.130716507
"AA811225",-0.852331587
"AA769047",1.435844991
"AA810760",0.809852421
"AA811034",0.920971047
"AA810581",-1.667582848
"AA804792",0.459205039
"AA805174",-0.268927017
"AA805189",-1.750731587
"AA461080",1.040524953
"R41836",1.424319562
"T94409",2.024381536
"AA486753",-0.315605596
"N67598",-0.021147775
"R41498.2",-0.062763145
"AA167566",1.198117152
"AA056382",-0.085858364
"T64216",0.633698049
"T68333",0.497662183
"T73844",0.722190795
"H10192",0.232979524
"R38089",-0.4443400193
"R39555",0.904664051
"R55798",1.203285527
"H10708",0.232883292
"R42698",0.849623395
"R56754",0.559033343
"H17909",0.238605992
"AA598504",0.514891181
"AA416789",0.572473394
"AA486410",0.458481384
"AA088426",0.573860673
"AA434068",0.83426799
"AI123354.1",0.044205269
"AI128825.1",-0.666181464
"AI160964.1",-0.136681349
"AI160570.1",-0.051458008
"AI206407.1",1.220998609
"AI222059.1",-0.251469773
"AI283610.1",-0.791904012
"AI199580.1",0.012176929
"AA805696",0.644589471
"AA687285",-0.026992286
"AA809121",1.382752074
"AA714206.1",1.597862014
"AA715806.1",1.031579852
"AA804301",1.062731835
"AA721732.1",0.758425644
"AA747578",0.770284326
"AA831968.1",1.064456771
"AA836241.1",0.909260008
"AA936400.1",0.708671925
"AA283732.1",0.674920956
"AA737046.1",-0.484143889
"AA836317.1",1.64348134
"AA281625.1",0.621353412
"AA490227.1",0.716982753
"R43156",0.884808313
"R20240",-0.931595849
"R53309",0.79392303
"R53455",-0.051514473
"R56723",1.148373003
"R56814",1.430894751
"H15312",0.296193152
"H15109",0.285286947
"AA215682.3",0.554719325
"AA251867.2",1.036671221
"AA287299.2",0.77892705
"AA287923",0.385405085
"AA281498.1",1.179509898
"AA410678",0.722475624
"AA393607",0.127351939
"AA421088.2",-0.067033522
"N63555",0.949291543
"N66135",0.735058369
"N48361",0.924749007
"N48348",-0.691224305
"N49198",0.246363959
"N47240",0.576399264
"N50935",0.978494753
"N47681",-0.113419988
"NM_000237",0.440891472
"NM_015392",0.373081406
"NA..893",0.915626742
"NA..894",1.095424969
"NA..895",0.232817078
"NA..896",0.7275118
"NA..897",-0.129931582
"NA..898",1.088781836
"AA215689",0
"AA215806",-0.58265261
"AA236752",-0.858776904
"AA251264",0.590524837
"AA235820",0.471825861
"AA235964",-0.266180959
"AA250969",-0.33850922
"AA251350",-0.017267675
"AI283902.1",-0.9305900638
"AI273534.1",0.466071294
"AI299482.1",-0.442229552
"AI299566.1",-0.148622793
"AI348664.1",0.755919893
"AI304479.1",0.003812171
"AI203139.1",0
"AI246316.1",0.583500316
"AA278838",0.957475719
"AA278494",-0.330461115
"AA279026",-0.05223149
"AA279117",0.490906448
"AA279633",1.347465523
"AA279754",-3.85756144
"AA279639",-0.269118085
"AA282190.1",1.467943572
"R25873.1",0.38342232
"H03799",-0.479725384
"H41143",0.806545433
"R97462",1.039647961
"H48390",0.266441598
"H82585",0.054036154
"N68865.1",1.440641021
"H79051",0.269425491
"AA648260",1.033959846
"AA648279",-0.47475785
"AA648379",0.714091835
"AA648509",-0.782833558
"AA648462",1.348203826
"AA648469",0.115824744
"AA648764",-0.80908551
"AA648793",-0.504907232
"H42572.1",-3.864282309
"N53351",-1.967559637
"N20072",-0.337052374
"H11455",0.266336769
"AA485366",-1.037167456
"AA029890",-1.54342798
"AA453663",1.136276204
"AA424735.2",0.261478678
"AA867984",0.001778445
"AA885433",0.129067448
"AA857131",0.477038766
"AA857748",-1.237102617
"AA857343",0.64077039
"H60620",-4.236817531
"AA292054",0.829496459
"N66177",0.751867608
"AA609284",-0.41176203
"N58558",-3.449231592
"AA668703",-0.996362881
"N53385.1",-3.254922189
"N26062",-0.886547216625
"AA678280",-0.914249566444444
"AA702548",0.281269276
"R82176.1",-0.25524368
"AA811241.1",0.490425078
"AA827234",-2.057088715
"AA828296",-0.7220670641
"AA810516.1",0.311737175
"AA810884",-0.174340687
"AA810992",-0.589917781
"AA809271.1",0.79525378
"AA809292",-0.363056915
"AA088861",-0.233814746
"W47361",0.634453722
"H72122",0.083192364
"AA045573",0.173140412
"N47786",0.444584879
"W39709",0.428049918
"AA400013",-2.398259946
"AA488185",0.093889057
"W42476",-0.343950291
"H95141",0.798577146
"H72119",0.851233319
"T87341",0.123782342
"AA464568",0.777632556
"T67523",-0.586564464
"AA454718",0.997125093
"AA429477",0.638666136
"AA009830",0.679505259
"W69670",-3.89999178
"AA455292",-0.578117073
"AA443582",1.0641276
"R65775",-0.535617468
"AA401275",1.507102398
"R35649",-0.070965836
"AA463976",0.493687269
"AA411428",1.756469981
"AA481478",0.737876908
"AA427851",0.879134667
"AA428866",1.6898835
"AA451717",0.694253069
"AA459963",0.549503096
"AA488801.1",0.67966173
"AA485725",1.013925555
"AI362119.1",0.587415249
"AI363907.1",0.426920454
"AI369282.1",0.491207905
"AI261346.1",-0.40687369
"AI337438.1",0.880331234
"AA583574.1",0.794736026
"AA405401.1",0.832062495
"AI122972.1",0.159453532
"H19416",-0.431538228
"H09006",1.130969263
"H24359",-1.924549017
"H17506",0.242036323
"H10737",-0.07657051
"H17019",0.715122849
"H28800",1.177420379
"T49556",0.776059762
"AA284283",-1.1025191
"W73592",-0.142741265
"AA004525",-0.240071126
"AA010406",0
"AA136692",0.161296772
"AA476300",-0.103374339
"T80855",1.368900512
"N47716",1.215673139
"N91090.1",0.26305284
"AA024480.1",0.174279339
"AA446378.1",-1.088305732625
"AA573220.1",1.001508776
"AA907380.1",-0.3570802704
"AA928674.1",0.771385939
"AI078580.1",0.821768961
"AI161336.1",1.890110732
"AA251007",1.136943205
"AA243517",0.182517205
"AA283888.1",-0.315017777
"AA287323.1",0.82706334
"AA279390",1.285113599
"AA282524",0.497940806
"AA281469",0.106474992
"AA280514.1",1.043978325
"AA425205",0.368084858
"AA421286",0.69609711
"AA400151",1.525053413
"AA428497",0.245542061
"AA400262",-0.525543812
"AA021343",0.137092353
"AA416664",-0.345845184
"H17410",0.830060008
"AI984797",-0.71164913
"AI985214",2.183532181
"AI990934",1.078191647
"AI990325",0.635179024
"AW009403",0.212587138
"AW009739.2",0.903331363
"AW006811",1.405703206
"AI982528",0.325183913
"AA283762",0.331381479
"AA283817",-0.096115647
"AA287326.1",0.29433813
"AA287887",-0.484903987
"AA284414",0.063106315
"AA278821",-0.402529706
"AA279312.1",-0.138489583
"AA279473.2",-0.889872312
"AA158400",1.14447257
"AA172099",-2.238952927
"AA186602",-0.747550247
"AA191264",0.598278135
"AA216567",0.929465205
"AA226782",0.587531334
"AA253206",0.587682946
"AA258405",0.837838689
"AA670190",0.512686059
"H75530",0.145294376
"N90137",0.910086564
"W49562",0.102017669
"AA434160",0.078470538
"R78605",-0.522219896
"N52517",1.316302592
"H79007",-0.210763848
"AI291145.1",-1.209711302
"AI341546.1",-1.486145312
"AI401576.1",-3.267718079
"AI435132.1",-0.263333069888889
"AI565033.1",-0.747901112
"AI636761.1",0.0870755722055013
"AI676218.1",0.0308132688
"AI660984.1",-0.435724571125
"AA805310",0.86135466
"AA805355",-0.174783939
"AA768105",0.45121385
"AA768361",-0.542991735
"AA805541",0.447581636
"AA806001",-1.281508561
"AA806046",0.399081096
"AA806270.1",-1.346382398
"R10896",0.891289173
"W93500",-0.804781699
"R86304",1.802916683
"R68344",0.497050224
"AA447674",0.849213494
"AA063521",1.167963889
"AA019203",1.433404061
"AA418683",0.593251297
"AA281479",-0.421211584
"AA280783",0
"AA280905",0.688797605
"AA280990",1.524445028
"AA281493",0.413854112
"AA281619",0.146571906
"AA280202",0.934686327
"AA280365",0.930932868
"AA731313",-1.096495292
"AA749235",0.520895263
"AA760852.1",-0.793919141
"AA761369",1.169102263
"AA767444",-1.0302739524
"AA765672",0.068342722
"AA810512",-0.169504586
"AA767663",0.469533462
"H24395",-1.20668484955556
"N91900",0.22463756
"AA062814",0.017524241
"H57166",-0.747924487
"R99573",0.5150851
"R56219.1",-1.291488576
"R76247",-0.280368264
"N54476",0.286242356
"AA936795",1.251093252
"AA856678",1.411427534
"AA878089",1.313668472
"AA872010",0.017288889
"AA872505",-0.207712379
"AA936753",0.757326548
"AA879073",0.096251033
"AI791569",0.149472297
"R92352",0.197769397
"T64938",0.361204455
"W90505.1",-0.000298808
"AA018229",0.51321005
"N38967",-0.144906489
"AA053285.1",0.049894524
"R64146",-0.224298236
"W72246",0.268287585
"AA491019",-0.248576079
"AA491024",0.154515381
"AA490944",0.119448381
"AA490746",-0.658408926
"AA491074",0.081727226
"AA491153",0.015724435
"AA490829",0.320710289
"AA489674",0.004002479
"AA745636",-0.660368751
"AA743788",0.576615755
"AA744870",-3.343343695
"AA720602",0.946505028
"AA748879",-0.61581709
"AA720639",1.078056137
"AA748868",0.206186661
"AA744538",0.494620246
"AA491071",0.122263378
"AA489681",2.336156832
"AA482175",1.060345892
"AA488770",0.628963051
"AA489099",-0.504141479
"AA489223",-0.00405302133333333
"AA505053",0.280750254
"AA491391.1",-0.124618299
"AA451865",0.395317669
"R35304",0.014874053
"AA872296",0.336757492
"T85755",0
"AA829383",0.328276246
"AA259123",0.732165616
"AA465697",-0.443486302
"AA482193",-0.018465963
"T55353",0.608079429
"AA481067",0.937996857
"W88655",-0.152982759
"AA490281",0.658941507
"AA393855",0.33922284
"AA283999.1",0.634494982
"AA047812",0.6598327
"R53888",0.394027946
"AI380278",-0.861494653
"AI380356",-1.180503307
"AI380621",-1.81934088
"AI380428",-0.463125369
"AI392788",-0.321850931
"AI392863",-0.939999022
"AI492045",0.730453214
"AI492127",0.068318331
"AA826186",-0.631383429
"AA826198",0.277915387
"AA833831",1.048831619
"AA833868",1.138450295
"AA834593",0.479444989
"AA833877",0.44764305
"AA825683",-0.15100842
"NA..899",1.196209413
"H50085",-0.254088119
"N33331",0.598798437
"H49511.1",0.521019079
"AA129777",0.913775755
"AA670438",0.530962043
"AA702802",-0.377696091
"N47008",0.545532502
"AA419061",1.97327657
"AA832246",-0.333282325
"AA832336",-0.33297369
"AA827824",-0.205670868
"AA827937",-1.182726066
"AA826267",-0.2738635215
"AA826279",-0.438712558
"AA829241",0.710395629
"AA829308",-1.270560059
"AA806342",0.697423088
"AA779105",0.80323833
"AA913502",0.655256828
"AA975209",-1.396019312
"AA996028",1.301021973
"AI016760",1.515298846
"AA699697",0.22394717
"H28287.1",0.157629282
"AI439675",-0.685079817
"AI440068",-0.973568232
"AI476150",-0.974821839
"AI572994",-0.797731658
"AI500056",0.680936424
"AI500061",-0.352702717
"AI242435",-0.11099544
"AI242607",-0.068735887
"N46638",0.412697315
"N50066",0.849897465
"N91995",-0.35491381
"W05032",-0.712114546
"W17002.2",0.485489418
"W16744",1.432003705
"W31460",-1.28783648
"W42423",0.258438714
"W87409",0.714454048
"W90137",-3.31002357
"AA037485",0.953403121
"AA040071",-0.881691639
"AA046531",-0.915088114
"AA045833",0.263191875
"AA121256",0.767715602
"AA176514",-0.723202545
"AA448634",0.910037015
"T85136",-0.037637321
"R60819",0.682950352
"R32487",0.593632843
"R47965",0.751417775
"H21355.2",-0.052836853
"H73222",0.809268411
"H80623",0.436656288
"AA732410",0.706721266
"AA732545",0.168907745
"AA730271",0.60692943
"AA731345",0.963218044
"AA732250",-0.706086973
"AA732439",0.009879552
"AA732705",0.535024299
"AA730213",-0.370263066
"AA806956.1",0.354649985
"AA830917.1",0.957539017
"R34370.1",-1.007364473
"AA789126.1",0.078143097
"AA767761.1",0.535136224
"AA767616.1",0.943647684
"AA814092.1",1.25477429
"AA814916.1",-0.521786745
"AA913304",0.642636515
